seed,scene_index,scene_name,method,success,terminal_error,min_dist,arrival_time_success,control_energy,update_count,accepted_update_count,confidence,alpha,pred_gain,recent_gain,norm_id_error,nnz_model
111,1,S1 Slippery-surface avoidance,rls,1,0.2805902392220451,1.2943572351739376,12.200000000000001,14.554526521503533,108,108,,0.2,,,,0
111,2,S2 One-sided mud pit (benchmark),sindy,1,0.2715721998909739,0.3687399217423928,10.4,11.832784530568688,18,6,0.857067863324516,0.3069280173612712,0.8271925582260513,0.72107415932276,0.04422791546456232,14
111,2,S2 One-sided mud pit (benchmark),standard,1,0.2614034202894121,0.3416168700730648,10.5,11.562413961070227,0,0,,,,,,0
111,2,S2 One-sided mud pit (benchmark),rls,1,0.26425564074562874,0.35158557030243204,10.4,11.627637274308507,90,90,,0.2,,,,0
111,3,S3 One-sided mud pit (stress),sindy,1,0.3017274323823631,0.44927574874620024,14.5,17.20737460387602,27,2,0.8471307646786275,0.16225913652176435,0.973531290663682,0.9645728550491153,0.04751872584685395,15
111,3,S3 One-sided mud pit (stress),standard,0,0.29447433421817454,0.3739999128013752,,16.6157912860213,0,0,,,,,,0
111,3,S3 One-sided mud pit (stress),rls,0,0.28566380831946875,0.3716445412450215,,16.57918650440492,135,135,,0.2,,,,0
111,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.2494367163077214,0.4305261840743911,9.5,11.33149717591918,17,8,0.9220804542473812,0.348433109282122,0.976653017014844,0.9778172886241249,0.009211199514573982,10
111,4,S4 Emergency avoidance with moving obstacle,standard,1,0.25039169732767863,0.43153783315452937,9.5,11.306348093614632,0,0,,,,,,0
111,4,S4 Emergency avoidance with moving obstacle,rls,1,0.25417641136306085,0.4184825155740994,9.600000000000001,11.217627454381207,82,82,,0.2,,,,0
111,5,S5 Continuously varying terrain,sindy,1,0.2757447602063757,0.7709803715677216,10.3,12.283909665928602,18,3,0.8734173114496219,0.21637299047627756,0.8655990207511033,0.90690388383233,0.02854266548576672,14
111,5,S5 Continuously varying terrain,standard,1,0.25993897484936046,0.6461432591452972,10.3,12.22355399315163,0,0,,,,,,0
111,5,S5 Continuously varying terrain,rls,1,0.25993897484936046,0.6461432591452972,10.3,12.22355399315163,89,89,,0.2,,,,0
111,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.30151741278811217,0.4872244012778584,16.1,19.532048199702604,30,2,0.8493168482699373,0.16245706253705122,0.9615030219229884,0.9439263215952314,0.05211698082629011,14
111,6,S6 High-mismatch asymmetric mud stress,standard,1,0.3100330337057505,0.3894386328738127,16.6,18.68128338294455,0,0,,,,,,0
111,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3142083633212758,0.39450914676207854,16.5,18.74897285284255,151,151,,0.2,,,,0
112,1,S1 Slippery-surface avoidance,sindy,1,0.2783063231903959,1.34461832500853,12.3,14.963091939798941,22,9,0.8904153423489434,0.35048615369258235,0.9904742172806807,0.989074724035818,0.007818579430098067,15
112,1,S1 Slippery-surface avoidance,standard,1,0.2842394338852551,1.2953597879716925,12.200000000000001,14.580080110005055,0,0,,,,,,0
112,1,S1 Slippery-surface avoidance,rls,1,0.2842394338852551,1.2953597879716925,12.200000000000001,14.580080110005055,108,108,,0.2,,,,0
112,2,S2 One-sided mud pit (benchmark),sindy,1,0.2834951306180688,0.35074517840630415,10.4,11.87833579659208,18,5,0.9057052251484159,0.2885194113781391,0.9806404029644344,0.9791606377175446,0.011775787905203668,12
112,2,S2 One-sided mud pit (benchmark),standard,1,0.2639685282795108,0.34165841047512946,10.5,11.60055396548456,0,0,,,,,,0
112,2,S2 One-sided mud pit (benchmark),rls,1,0.27307012652235757,0.3505798246517113,10.4,11.641378826374593,90,90,,0.2,,,,0
112,3,S3 One-sided mud pit (stress),sindy,1,0.29721455741745295,0.4311599633750049,14.600000000000001,17.204400668054763,27,5,0.8689389082756361,0.28564051267627166,0.9458750748374883,0.9223287211423007,0.026533636921432863,15
112,3,S3 One-sided mud pit (stress),standard,0,0.3071903883848882,0.37289679066384407,,16.60505743598809,0,0,,,,,,0
112,3,S3 One-sided mud pit (stress),rls,0,0.28711627626635516,0.3728194709381209,,16.62033305880784,135,135,,0.2,,,,0
112,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.2535009837831156,0.4326541471159108,9.5,11.426069372111346,17,10,0.8857407120304321,0.359991291238031,0.9536775218196677,0.9630514159814533,0.01174567893254338,15
112,4,S4 Emergency avoidance with moving obstacle,standard,1,0.254723897232573,0.4336450925597801,9.5,11.315137165835036,0,0,,,,,,0
112,4,S4 Emergency avoidance with moving obstacle,rls,1,0.25949103583297073,0.42156145488673924,9.600000000000001,11.226933582568734,82,82,,0.2,,,,0
112,5,S5 Continuously varying terrain,sindy,1,0.2676818290732191,0.7039562796699586,10.3,12.30474628357485,18,8,0.899429891305045,0.34191463868665684,0.9709112082234947,0.967736631809066,0.011444010513053505,13
112,5,S5 Continuously varying terrain,standard,1,0.2673883587964736,0.6489851663544357,10.3,12.233101612360121,0,0,,,,,,0
112,5,S5 Continuously varying terrain,rls,1,0.2673883587964736,0.6489851663544357,10.3,12.233101612360121,89,89,,0.2,,,,0
112,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.30072107176904694,0.46731816758419087,16.1,19.64949632909371,30,5,0.8696208167671233,0.2842391678846374,0.9780041693482104,0.9792102649115222,0.025911683739606346,15
112,6,S6 High-mismatch asymmetric mud stress,standard,1,0.30850184489289445,0.3908698914174942,16.6,18.750798860853763,0,0,,,,,,0
112,6,S6 High-mismatch asymmetric mud stress,rls,1,0.300573989194779,0.395434149116808,16.6,18.79799778454888,152,152,,0.2,,,,0
113,1,S1 Slippery-surface avoidance,sindy,1,0.27782357918791706,1.3577226974386631,12.3,14.910830230150905,22,3,0.8898136470258685,0.21855708469930873,0.9890289876037757,0.9880529059123578,0.008319753371066847,15
113,1,S1 Slippery-surface avoidance,standard,1,0.2817840789564031,1.298026388107913,12.200000000000001,14.565665079033744,0,0,,,,,,0
113,1,S1 Slippery-surface avoidance,rls,1,0.2817840789564031,1.298026388107913,12.200000000000001,14.565665079033744,108,108,,0.2,,,,0
113,2,S2 One-sided mud pit (benchmark),sindy,1,0.26581687777714974,0.3859208160627332,10.4,11.824179232868998,18,1,0.8714440889259902,0.09292942489092948,0.9523876322969383,0.9486166957771176,0.024258156087817277,15
113,2,S2 One-sided mud pit (benchmark),standard,1,0.28739198735648075,0.34217994215785985,10.4,11.566494805432189,0,0,,,,,,0
113,2,S2 One-sided mud pit (benchmark),rls,1,0.26890666770461236,0.3510839641414915,10.4,11.629029767639611,90,90,,0.2,,,,0
113,3,S3 One-sided mud pit (stress),sindy,1,0.30789152757318733,0.48155136322012415,14.3,17.2508224130583,26,1,0.8694954094789601,0.09282224752134281,0.967654972531599,0.9619773018643812,0.026025919820240172,15
113,3,S3 One-sided mud pit (stress),standard,0,0.2988259739190237,0.3743603668924765,,16.617198980584412,0,0,,,,,,0
113,3,S3 One-sided mud pit (stress),rls,0,0.2871829298519761,0.3724917541412628,,16.59717609026048,135,135,,0.2,,,,0
113,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.24981883039491223,0.4367144354756706,9.5,11.44573675699091,17,13,0.8707519300998136,0.3667701076601479,0.8649301923036783,0.7398562968569138,0.024884267008477266,15
113,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2514361944218783,0.435582010877945,9.5,11.307616206581862,0,0,,,,,,0
113,4,S4 Emergency avoidance with moving obstacle,rls,1,0.25600432002707973,0.42251149668582383,9.600000000000001,11.21881924007138,82,82,,0.2,,,,0
113,5,S5 Continuously varying terrain,sindy,1,0.25960523128754476,0.6865669845526106,10.3,12.295059912644863,18,4,0.9054375305427101,0.25872821596751705,0.9501498859948209,0.9347357201786601,0.012003060536505981,12
113,5,S5 Continuously varying terrain,standard,1,0.2635414715230913,0.6497843968152611,10.3,12.22281376052076,0,0,,,,,,0
113,5,S5 Continuously varying terrain,rls,1,0.2635414715230913,0.6497843968152611,10.3,12.22281376052076,89,89,,0.2,,,,0
113,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.3008835226057702,0.51005878967655,16.1,19.509412129965376,30,1,0.8755554864664892,0.09315555175565692,0.9536217435807378,0.9445776967005697,0.026579397820362043,14
113,6,S6 High-mismatch asymmetric mud stress,standard,1,0.30948845010872955,0.38590216900589946,16.7,18.638805149149835,0,0,,,,,,0
113,6,S6 High-mismatch asymmetric mud stress,rls,1,0.2978017051750154,0.394170136042312,16.6,18.782021177062013,152,152,,0.2,,,,0
114,1,S1 Slippery-surface avoidance,sindy,1,0.29878810610007045,1.3441315554668105,12.200000000000001,14.866672617150261,22,13,0.8849942142065595,0.3673648067189938,0.9907277543929703,0.9912034858087362,0.01813594156610405,14
114,1,S1 Slippery-surface avoidance,standard,1,0.2811340372227215,1.2986682024970713,12.200000000000001,14.554658060520978,0,0,,,,,,0
114,1,S1 Slippery-surface avoidance,rls,1,0.2811340372227215,1.2986682024970713,12.200000000000001,14.554658060520978,108,108,,0.2,,,,0
114,2,S2 One-sided mud pit (benchmark),sindy,1,0.26827909734814587,0.3884750253972867,10.4,11.817287927990726,18,3,0.8753447414064918,0.2170926613927503,0.9756073539907874,0.9807441030381341,0.020765900845064095,15
114,2,S2 One-sided mud pit (benchmark),standard,1,0.268385531282668,0.35428000549993605,10.4,11.606041141275453,0,0,,,,,,0
114,2,S2 One-sided mud pit (benchmark),rls,1,0.26605343907780327,0.3533542885186265,10.4,11.619029745727712,90,90,,0.2,,,,0
114,3,S3 One-sided mud pit (stress),sindy,1,0.28953324417305476,0.4112817735986443,14.3,17.452776767548038,26,4,0.8457898611398021,0.25370323541965345,0.9549255259654142,0.9771300124291645,0.048883794164720606,15
114,3,S3 One-sided mud pit (stress),standard,0,0.2946521434285847,0.3726206155712128,,16.59338950334406,0,0,,,,,,0
114,3,S3 One-sided mud pit (stress),rls,0,0.30503062545043125,0.3721016587617642,,16.61938442907845,133,133,,0.2,,,,0
114,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.251517056057577,0.4351286072541967,9.5,11.397486936061766,17,11,0.8886375762801806,0.3625518060046045,0.9764121002827414,0.9739575558009951,0.009302986818552362,15
114,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2499338934987084,0.4362000429284626,9.5,11.299957619947008,0,0,,,,,,0
114,4,S4 Emergency avoidance with moving obstacle,rls,1,0.2540458412011911,0.42332085283046267,9.600000000000001,11.210682927689298,82,82,,0.2,,,,0
114,5,S5 Continuously varying terrain,sindy,1,0.2757756123861918,0.7753950097499136,10.3,12.26223396192222,18,3,0.8742508560540284,0.21678760706242708,0.8442448680952973,0.8684992158339775,0.021739119904271843,15
114,5,S5 Continuously varying terrain,standard,1,0.26129393984945753,0.6500181986147268,10.3,12.213483693664736,0,0,,,,,,0
114,5,S5 Continuously varying terrain,rls,1,0.26129393984945753,0.6500181986147268,10.3,12.213483693664736,89,89,,0.2,,,,0
114,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.30228979239777937,0.4745614381830998,16.1,19.478731887901194,30,2,0.8494820065339794,0.15804193648719184,0.8774713130803584,0.8619271033383167,0.051945595044735615,14
114,6,S6 High-mismatch asymmetric mud stress,standard,1,0.30483877899214123,0.38803530917208845,16.7,18.60816476092871,0,0,,,,,,0
114,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3109325058317185,0.39509399280986185,16.5,18.731911580850664,151,151,,0.2,,,,0
115,1,S1 Slippery-surface avoidance,sindy,1,0.2766668475478831,1.3558791746254708,12.3,14.941871464373628,22,11,0.8983255035915486,0.3637495175747092,0.9894138401400672,0.987399214437362,0.01813773193920168,12
115,1,S1 Slippery-surface avoidance,standard,1,0.2837080327575706,1.2982786495951966,12.200000000000001,14.573983206767537,0,0,,,,,,0
115,1,S1 Slippery-surface avoidance,rls,1,0.2837080327575706,1.2982786495951966,12.200000000000001,14.573983206767537,108,108,,0.2,,,,0
115,2,S2 One-sided mud pit (benchmark),sindy,1,0.2775658121777826,0.3879014005866456,10.3,11.918007658604242,18,2,0.8855560087858569,0.16492867786168655,0.9783406650773613,0.9726110815642214,0.011902440688671346,15
115,2,S2 One-sided mud pit (benchmark),standard,1,0.26098581295049267,0.3450414275017649,10.5,11.598139262201343,0,0,,,,,,0
115,2,S2 One-sided mud pit (benchmark),rls,1,0.2705351737154988,0.3542814346834177,10.4,11.63920083309691,90,90,,0.2,,,,0
115,3,S3 One-sided mud pit (stress),sindy,1,0.3048764766553061,0.43560864657815856,14.5,17.208440621716086,27,6,0.8886165420101163,0.3091633961367905,0.9495658082116691,0.9444310365749573,0.014987924818636087,14
115,3,S3 One-sided mud pit (stress),standard,1,0.30205572367289163,0.3839454624652684,14.700000000000001,16.688619659377622,0,0,,,,,,0
115,3,S3 One-sided mud pit (stress),rls,1,0.2970958149220113,0.3839754851026659,14.700000000000001,16.70414740250366,133,133,,0.2,,,,0
115,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.261238778232176,0.43440105152069447,9.5,11.430090055715908,17,11,0.8983937216819017,0.36541243921526395,0.9670076602591656,0.9621936405911625,0.006730340013906319,14
115,4,S4 Emergency avoidance with moving obstacle,standard,1,0.254506113877192,0.4353568900401185,9.5,11.319187053686926,0,0,,,,,,0
115,4,S4 Emergency avoidance with moving obstacle,rls,1,0.259005883439219,0.42233067917639144,9.600000000000001,11.23035115534023,82,82,,0.2,,,,0
115,5,S5 Continuously varying terrain,sindy,1,0.25739605771108115,0.6981817725607572,10.3,12.337803818754676,18,11,0.8557944002858819,0.3589852037096273,0.5578245929175494,0.2626550713497071,0.038916660865542185,15
115,5,S5 Continuously varying terrain,standard,1,0.26441584585170624,0.650598197881318,10.3,12.232159179617765,0,0,,,,,,0
115,5,S5 Continuously varying terrain,rls,1,0.26432753561939115,0.650598197881318,10.3,12.232159179617765,89,89,,0.2,,,,0
115,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.3153576728339251,0.5223480161575802,16.0,19.505830875396214,30,1,0.876348371811642,0.09319916044964033,0.9034287211544,0.8866699416229359,0.04494725866594934,11
115,6,S6 High-mismatch asymmetric mud stress,standard,1,0.3011526855113848,0.3999919403587594,16.6,18.77095977554694,0,0,,,,,,0
115,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3152529733982499,0.4030937402117125,16.5,18.778887932186908,151,151,,0.2,,,,0
116,1,S1 Slippery-surface avoidance,sindy,1,0.2830370178531784,1.3299175919387114,12.3,14.940910275120082,22,8,0.8989779721067139,0.34094029640347506,0.9922264779088146,0.9929823969545313,0.00624752645508002,14
116,1,S1 Slippery-surface avoidance,standard,1,0.2868267319243596,1.2930792000007576,12.200000000000001,14.581817325962911,0,0,,,,,,0
116,1,S1 Slippery-surface avoidance,rls,1,0.2868267319243596,1.2930792000007576,12.200000000000001,14.581817325962911,108,108,,0.2,,,,0
116,2,S2 One-sided mud pit (benchmark),sindy,1,0.2799601834756901,0.37062628054488383,10.4,11.891794646398232,18,3,0.8651318574675042,0.21689296786753384,0.9404956084178565,0.9392007850252748,0.030041957434768736,15
116,2,S2 One-sided mud pit (benchmark),standard,1,0.2842789746576646,0.34355655560530585,10.4,11.592674784298756,0,0,,,,,,0
116,2,S2 One-sided mud pit (benchmark),rls,1,0.28071275010611973,0.3531933153717608,10.4,11.61198942483619,90,90,,0.2,,,,0
116,3,S3 One-sided mud pit (stress),sindy,1,0.2892836300335385,0.45146682635455565,14.4,17.36859935723345,26,2,0.8872524962824383,0.1645154895860345,0.9836777446443008,0.9833331249556603,0.022035162166289795,13
116,3,S3 One-sided mud pit (stress),standard,0,0.30505441807754446,0.3754632047446715,,16.62201180731683,0,0,,,,,,0
116,3,S3 One-sided mud pit (stress),rls,0,0.3062501308929037,0.37413188567026273,,16.60974751029703,134,134,,0.2,,,,0
116,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.25715997307872446,0.429352064568804,9.5,11.443303198948271,17,11,0.8905031359367122,0.36255481671046497,0.924214323376385,0.8856350321648233,0.007745557832710518,15
116,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2560346610346633,0.4302583235974683,9.5,11.317871215033405,0,0,,,,,,0
116,4,S4 Emergency avoidance with moving obstacle,rls,1,0.2600145910117694,0.41831240540983083,9.600000000000001,11.229686586032473,82,82,,0.2,,,,0
116,5,S5 Continuously varying terrain,sindy,1,0.2634375257515822,0.6541831214511414,10.3,12.260995730213152,18,1,0.8936874175135197,0.0941528079632436,0.9590872512715186,0.9553315949149113,0.01066264484882212,14
116,5,S5 Continuously varying terrain,standard,1,0.2658376578614785,0.6460469294092916,10.3,12.233742782768232,0,0,,,,,,0
116,5,S5 Continuously varying terrain,rls,1,0.2658376578614785,0.6460469294092916,10.3,12.233742782768232,89,89,,0.2,,,,0
116,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.30575121844477,0.5132757286744308,16.1,19.515218933858247,30,1,0.883493212368883,0.09359212668028859,0.9662956119453359,0.9602398877662576,0.031571175576433436,12
116,6,S6 High-mismatch asymmetric mud stress,standard,1,0.3061343385561544,0.39199582629662655,16.6,18.782715038101934,0,0,,,,,,0
116,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3026845187594432,0.39565928826496394,16.6,18.805290030354364,152,152,,0.2,,,,0
117,1,S1 Slippery-surface avoidance,sindy,1,0.2986922669556237,1.3470846789251703,12.200000000000001,14.905015766487049,22,9,0.896593116636476,0.3511345884399445,0.9860799564856063,0.9826683739594507,0.008225699989474568,14
117,1,S1 Slippery-surface avoidance,standard,1,0.28428044576897443,1.2972498647203554,12.200000000000001,14.565599969725666,0,0,,,,,,0
117,1,S1 Slippery-surface avoidance,rls,1,0.28428044576897443,1.2972498647203554,12.200000000000001,14.565599969725666,108,108,,0.2,,,,0
117,2,S2 One-sided mud pit (benchmark),sindy,1,0.27376688905390795,0.35641699667891974,10.4,11.851790257897925,18,10,0.9077599807536331,0.35713860096965866,0.9812344990290707,0.9766645432173594,0.010039847456314475,12
117,2,S2 One-sided mud pit (benchmark),standard,1,0.28544584528660133,0.34652849368854083,10.4,11.569162322380722,0,0,,,,,,0
117,2,S2 One-sided mud pit (benchmark),rls,1,0.26693978428657295,0.35497621529962514,10.4,11.631862717627238,90,90,,0.2,,,,0
117,3,S3 One-sided mud pit (stress),sindy,1,0.2932331745987488,0.41724145414311437,14.600000000000001,17.21822521995461,27,7,0.862154757876569,0.32506601100291843,0.9523025361653892,0.9578494560052081,0.03282898390390203,15
117,3,S3 One-sided mud pit (stress),standard,0,0.3044241061671842,0.37753598510821684,,16.599921143124323,0,0,,,,,,0
117,3,S3 One-sided mud pit (stress),rls,0,0.28886395987658753,0.37717129778222835,,16.652842298244064,134,134,,0.2,,,,0
117,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.24897350659634102,0.4362209363337067,9.5,11.36595780688625,17,11,0.8783116481743071,0.36419708417132457,0.7770490234883083,0.6167015108312401,0.018149868855518853,15
117,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2528702761154184,0.43511364333549907,9.5,11.31090944324839,0,0,,,,,,0
117,4,S4 Emergency avoidance with moving obstacle,rls,1,0.25718119590853267,0.42224333015656595,9.600000000000001,11.222126187599468,82,82,,0.2,,,,0
117,5,S5 Continuously varying terrain,sindy,1,0.26113667309017713,0.6778730010305805,10.3,12.242782585303793,18,6,0.8961349769768466,0.045800500415631364,0.9280014107483586,0.9471626437377775,0.014254828341103568,13
117,5,S5 Continuously varying terrain,standard,1,0.26217086608747436,0.6486076081329375,10.3,12.225550183338976,0,0,,,,,,0
117,5,S5 Continuously varying terrain,rls,1,0.26217086608747436,0.6486076081329375,10.3,12.225550183338976,89,89,,0.2,,,,0
117,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.3095082387850908,0.4872946945986232,16.1,19.544477101009154,30,4,0.8594827498215354,0.25688083321125793,0.9229889285283233,0.9136176957490245,0.03536390432883304,15
117,6,S6 High-mismatch asymmetric mud stress,standard,1,0.303603749966694,0.39610888710672354,16.6,18.754516469326784,0,0,,,,,,0
117,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3160951545747503,0.40360204868648986,16.5,18.774381860445327,151,151,,0.2,,,,0
118,1,S1 Slippery-surface avoidance,sindy,1,0.29829297220569034,1.3442716278126452,12.200000000000001,14.907307981104356,22,9,0.880472800569181,0.3478243343234235,0.96769796909923,0.9710365246206546,0.016265612851474907,15
118,1,S1 Slippery-surface avoidance,standard,1,0.2794948535498896,1.294851107632787,12.200000000000001,14.556478771429216,0,0,,,,,,0
118,1,S1 Slippery-surface avoidance,rls,1,0.2794948535498896,1.294851107632787,12.200000000000001,14.556478771429216,108,108,,0.2,,,,0
118,2,S2 One-sided mud pit (benchmark),sindy,1,0.2667725447457448,0.3687134416414541,10.4,11.840631382400256,18,12,0.9017887776915909,0.36492427851710774,0.9663951044964808,0.9715790594493827,0.009455688218817555,13
118,2,S2 One-sided mud pit (benchmark),standard,1,0.28325116398356853,0.3500059296124224,10.4,11.559065123964755,0,0,,,,,,0
118,2,S2 One-sided mud pit (benchmark),rls,1,0.2636857947272221,0.3501231902540491,10.4,11.623259923981447,90,90,,0.2,,,,0
118,3,S3 One-sided mud pit (stress),sindy,1,0.29687768329128195,0.48545239659114847,14.3,17.256204171863697,26,1,0.8527156279078032,0.09189935953492918,0.9052563913807871,0.889747519643013,0.04193135373395322,15
118,3,S3 One-sided mud pit (stress),standard,0,0.2980395293295187,0.3780171284722741,,16.57598513683337,0,0,,,,,,0
118,3,S3 One-sided mud pit (stress),rls,0,0.29869765789044106,0.37797082489236605,,16.56833396574465,134,134,,0.2,,,,0
118,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.24697216467449756,0.44472763378985886,9.5,11.349976018403767,17,8,0.9251777691579155,0.3421857032402479,0.9851559599050864,0.9862994470094639,0.006633245115736272,10
118,4,S4 Emergency avoidance with moving obstacle,standard,1,0.25026889668319563,0.4333966326998532,9.5,11.303877079474384,0,0,,,,,,0
118,4,S4 Emergency avoidance with moving obstacle,rls,1,0.25526503012280854,0.41989779444941805,9.600000000000001,11.215008384120374,82,82,,0.2,,,,0
118,5,S5 Continuously varying terrain,sindy,1,0.2824918679921614,0.6823298479535397,10.200000000000001,12.283229737693913,18,6,0.8991301758120714,0.31008648586247756,0.9582272076890793,0.9494397550468049,0.011698064104808498,13
118,5,S5 Continuously varying terrain,standard,1,0.2577915092805513,0.6459188787329248,10.3,12.215915087331489,0,0,,,,,,0
118,5,S5 Continuously varying terrain,rls,1,0.2577915092805513,0.6459188787329248,10.3,12.215915087331489,89,89,,0.2,,,,0
118,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.3129664762394414,0.5167925987641492,16.0,19.442784844928635,30,1,0.8553771728719375,0.09204574450795658,0.9103926632956602,0.8896292241351218,0.045922378998062424,14
118,6,S6 High-mismatch asymmetric mud stress,standard,1,0.29765915461843606,0.3974662773225854,16.6,18.733839434155016,0,0,,,,,,0
118,6,S6 High-mismatch asymmetric mud stress,rls,1,0.31069395103044234,0.40032079557660627,16.5,18.728863663103763,151,151,,0.2,,,,0
119,1,S1 Slippery-surface avoidance,sindy,1,0.2779202731663061,1.33032616954755,12.3,14.936752772249731,22,6,0.8865229508140139,0.3106646771032666,0.9855282473112177,0.9839279687623878,0.011083134205526644,15
119,1,S1 Slippery-surface avoidance,standard,1,0.28450793465508256,1.2944598311065938,12.200000000000001,14.57394190165263,0,0,,,,,,0
119,1,S1 Slippery-surface avoidance,rls,1,0.28450793465508256,1.2944598311065938,12.200000000000001,14.57394190165263,108,108,,0.2,,,,0
119,2,S2 One-sided mud pit (benchmark),sindy,1,0.2797122118116266,0.35157293827724706,10.4,11.824295146093847,18,8,0.8931665617783312,0.33913031364573304,0.9149733061161485,0.8666856886043504,0.01682139313280915,13
119,2,S2 One-sided mud pit (benchmark),standard,1,0.26026910436982353,0.34332065735613115,10.5,11.593650154117666,0,0,,,,,,0
119,2,S2 One-sided mud pit (benchmark),rls,1,0.2686734920244187,0.3526226805278101,10.4,11.634279515689045,90,90,,0.2,,,,0
119,3,S3 One-sided mud pit (stress),sindy,1,0.3048906471225862,0.48038277916766015,14.3,17.29055406310373,26,2,0.8448663620837558,0.16237794356533344,0.7877537583853308,0.5921983767173786,0.04982938337736354,15
119,3,S3 One-sided mud pit (stress),standard,0,0.30261210047334564,0.3760347469190047,,16.605521451190146,0,0,,,,,,0
119,3,S3 One-sided mud pit (stress),rls,0,0.29079009504744946,0.37626242035378826,,16.66122080258199,134,134,,0.2,,,,0
119,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.25057516772924826,0.4336092024760223,9.600000000000001,11.278404861894547,17,11,0.9043970339407592,0.36331521950334433,0.9202674091251766,0.8840213828748175,0.012888902815160263,12
119,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2537509184217095,0.43365533277229906,9.5,11.31148214611574,0,0,,,,,,0
119,4,S4 Emergency avoidance with moving obstacle,rls,1,0.2577674342703661,0.42089316463386967,9.600000000000001,11.222481934419376,82,82,,0.2,,,,0
119,5,S5 Continuously varying terrain,sindy,1,0.260272387533483,0.6464127367950612,10.3,12.370909406287373,18,3,0.8710830019814212,0.14615533653456037,0.7610760949029788,0.9099596083346447,0.024584542455680865,15
119,5,S5 Continuously varying terrain,standard,1,0.26319329739812275,0.6464127367950612,10.3,12.22450228066745,0,0,,,,,,0
119,5,S5 Continuously varying terrain,rls,1,0.26319329739812275,0.6464127367950612,10.3,12.22450228066745,89,89,,0.2,,,,0
119,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.2993197518643107,0.5263500584962161,16.1,19.498227675478972,30,1,0.9057135549114613,0.09481424552013039,0.9832093878815868,0.981977842488344,0.023414458238700704,10
119,6,S6 High-mismatch asymmetric mud stress,standard,1,0.31377925482011926,0.39144250516441187,16.6,18.714205746008716,0,0,,,,,,0
119,6,S6 High-mismatch asymmetric mud stress,rls,1,0.2985388260974414,0.3965610411282787,16.6,18.79953569191589,152,152,,0.2,,,,0
120,1,S1 Slippery-surface avoidance,sindy,1,0.27545352309406257,1.3510986769427114,12.3,14.958627281244958,22,10,0.8795627250628213,0.35616836820511666,0.9917755175878323,0.9900536241456925,0.01705692277678929,15
120,1,S1 Slippery-surface avoidance,standard,1,0.2836883554375516,1.2945115112702814,12.200000000000001,14.579021045356379,0,0,,,,,,0
120,1,S1 Slippery-surface avoidance,rls,1,0.2836883554375516,1.2945115112702814,12.200000000000001,14.579021045356379,108,108,,0.2,,,,0
120,2,S2 One-sided mud pit (benchmark),sindy,1,0.2821833105798182,0.35108463677459484,10.4,11.838010668629664,18,7,0.9006745792668929,0.32535335574314556,0.9780373536567737,0.9816727182820052,0.01609058966417124,12
120,2,S2 One-sided mud pit (benchmark),standard,1,0.2691628269279575,0.34017824825965515,10.5,11.573904693027774,0,0,,,,,,0
120,2,S2 One-sided mud pit (benchmark),rls,1,0.2721313816228809,0.34926722090355256,10.4,11.638760867486264,90,90,,0.2,,,,0
120,3,S3 One-sided mud pit (stress),sindy,1,0.29920770061293395,0.4283859159810726,14.5,17.283305654033025,27,5,0.887859222188521,0.2873327957142757,0.987580072728727,0.9896804981624854,0.009956384521500853,15
120,3,S3 One-sided mud pit (stress),standard,0,0.299238739725167,0.37198142064934553,,16.634659657830962,0,0,,,,,,0
120,3,S3 One-sided mud pit (stress),rls,0,0.2935016693080911,0.3704872424082697,,16.58993760092715,135,135,,0.2,,,,0
120,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.2570287175880302,0.43034759984574905,9.5,11.422356077166683,17,10,0.8753841146787711,0.35758920076937534,0.9499355185258858,0.9619083685398232,0.020730958975380877,15
120,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2541127038634592,0.43133052812039846,9.5,11.31333054371105,0,0,,,,,,0
